Secteur,trimestre,code_region,code_dep,nombre_defaut
Transports et entreposage,012020,32,060,9
Transports et entreposage,012020,32,062,6
Transports et entreposage,012020,32,080,4
Transports et entreposage,012020,44,008,1
Transports et entreposage,012020,44,010,3
Transports et entreposage,012020,44,051,4
Transports et entreposage,012020,44,052,1
Transports et entreposage,012020,44,054,1
Transports et entreposage,012020,44,057,3
Transports et entreposage,012020,44,067,8
Transports et entreposage,012020,44,068,2
Transports et entreposage,012020,52,044,9
Transports et entreposage,012020,52,072,1
Transports et entreposage,012020,52,085,2
Transports et entreposage,012020,53,029,1
Transports et entreposage,012020,53,035,2
Transports et entreposage,012020,53,056,2
Transports et entreposage,012020,75,016,1
Transports et entreposage,012020,75,017,1
Transports et entreposage,012020,75,024,1
Transports et entreposage,012020,75,033,7
Transports et entreposage,012020,75,040,1
Transports et entreposage,012020,75,047,1
Transports et entreposage,012020,75,064,1
Transports et entreposage,012020,75,086,1
Transports et entreposage,012020,76,012,1
Transports et entreposage,012020,76,030,2
Transports et entreposage,012020,76,031,9
Transports et entreposage,012020,76,034,7
Transports et entreposage,012020,76,065,1
Transports et entreposage,012020,76,066,3
Transports et entreposage,012020,84,001,1
Transports et entreposage,012020,84,026,3
Transports et entreposage,012020,84,038,6
Transports et entreposage,012020,84,042,5
Transports et entreposage,012020,84,069,16
Transports et entreposage,012020,84,074,3
Transports et entreposage,012020,93,006,11
Transports et entreposage,012020,93,013,21
Transports et entreposage,012020,93,083,2
Transports et entreposage,012021,01,971,3
Transports et entreposage,012021,02,972,3
Transports et entreposage,012021,04,974,3
Transports et entreposage,012021,11,075,28
Transports et entreposage,012021,11,077,15
Transports et entreposage,012021,11,078,5
Transports et entreposage,012021,11,091,5
Transports et entreposage,012021,11,092,10
Transports et entreposage,012021,11,093,31
Transports et entreposage,012021,11,094,17
Transports et entreposage,012021,11,095,17
Transports et entreposage,012021,24,018,1
Transports et entreposage,012021,24,028,4
Transports et entreposage,012021,24,037,2
Transports et entreposage,012021,24,041,1
Transports et entreposage,012021,27,025,2
Transports et entreposage,012021,27,039,1
Transports et entreposage,012021,28,014,1
Transports et entreposage,012021,28,027,2
Transports et entreposage,012021,28,050,1
Transports et entreposage,012021,28,076,5
Transports et entreposage,012021,32,002,1
Transports et entreposage,012021,32,059,12
Transports et entreposage,012021,32,060,4
Transports et entreposage,012021,32,062,1
Transports et entreposage,012021,32,080,1
Transports et entreposage,012021,44,008,2
Transports et entreposage,012021,44,051,2
Transports et entreposage,012021,44,052,1
Transports et entreposage,012021,44,057,2
Transports et entreposage,012021,44,067,3
Transports et entreposage,012021,44,068,3
Transports et entreposage,012021,52,044,4
Transports et entreposage,012021,52,049,2
Transports et entreposage,012021,52,053,3
Transports et entreposage,012021,53,022,1
Transports et entreposage,012021,53,029,2
Transports et entreposage,012021,53,035,5
Transports et entreposage,012021,53,056,2
Transports et entreposage,012021,75,017,1
Transports et entreposage,012021,75,019,1
Transports et entreposage,012021,75,024,1
Transports et entreposage,012021,75,033,5
Transports et entreposage,012021,75,040,1
Transports et entreposage,012021,75,047,1
Transports et entreposage,012021,75,064,1
Transports et entreposage,012021,75,086,1
Transports et entreposage,012021,76,009,1
Transports et entreposage,012021,76,011,1
Transports et entreposage,012021,76,012,1
Transports et entreposage,012021,76,030,1
Transports et entreposage,012021,76,031,8
Transports et entreposage,012021,76,032,1
Transports et entreposage,012021,76,034,7
Transports et entreposage,012021,76,066,1
Transports et entreposage,012021,84,001,3
Transports et entreposage,012021,84,003,1
Transports et entreposage,012021,84,038,1
Transports et entreposage,012021,84,042,2
Transports et entreposage,012021,84,063,3
Transports et entreposage,012021,84,069,12
Transports et entreposage,012021,84,073,1
Transports et entreposage,012021,84,074,2
Transports et entreposage,012021,93,005,1
Transports et entreposage,012021,93,006,8
Transports et entreposage,012021,93,013,15
Transports et entreposage,012021,93,083,5
Transports et entreposage,012021,93,084,3
Transports et entreposage,012022,02,972,4
Transports et entreposage,012022,03,973,1
Transports et entreposage,012022,04,974,8
Transports et entreposage,012022,11,075,25
Transports et entreposage,012022,11,077,24
Transports et entreposage,012022,11,078,9
Transports et entreposage,012022,11,091,17
Transports et entreposage,012022,11,092,17
Transports et entreposage,012022,11,093,33
Transports et entreposage,012022,11,094,12
Transports et entreposage,012022,11,095,34
Transports et entreposage,012022,24,018,1
Transports et entreposage,012022,24,028,1
Transports et entreposage,012022,24,036,1
Transports et entreposage,012022,24,037,4
Transports et entreposage,012022,24,041,1
Transports et entreposage,012022,24,045,2
Transports et entreposage,012022,27,021,2
Transports et entreposage,012022,27,025,1
Transports et entreposage,012022,27,039,1
Transports et entreposage,012022,27,071,4
Transports et entreposage,012022,27,090,1
Transports et entreposage,012022,28,014,3
Transports et entreposage,012022,28,027,5
Transports et entreposage,012022,28,050,1
Transports et entreposage,012022,28,076,9
Transports et entreposage,012022,32,002,2
Transports et entreposage,012022,32,059,10
Transports et entreposage,012022,32,060,3
Transports et entreposage,012022,32,062,9
Transports et entreposage,012022,32,080,2
Transports et entreposage,012022,44,008,2
Transports et entreposage,012022,44,010,1
Transports et entreposage,012022,44,051,9
Transports et entreposage,012022,44,054,2
Transports et entreposage,012022,44,055,1
Transports et entreposage,012022,44,057,2
Transports et entreposage,012022,44,068,1
Transports et entreposage,012022,44,088,1
Transports et entreposage,012022,52,044,7
Transports et entreposage,012022,52,049,3
Transports et entreposage,012022,52,053,2
Transports et entreposage,012022,52,072,2
Transports et entreposage,012022,53,022,4
Transports et entreposage,012022,53,035,4
Transports et entreposage,012022,53,056,1
Transports et entreposage,012022,75,017,1
Transports et entreposage,012022,75,019,1
Transports et entreposage,012022,75,024,1
Transports et entreposage,012022,75,033,6
Transports et entreposage,012022,75,040,1
Transports et entreposage,012022,75,047,2
Transports et entreposage,012022,75,079,1
Transports et entreposage,012022,76,012,1
Transports et entreposage,012022,76,030,2
Transports et entreposage,012022,76,031,5
Transports et entreposage,012022,76,032,1
Transports et entreposage,012022,76,034,7
Transports et entreposage,012022,76,066,2
Transports et entreposage,012022,76,081,2
Transports et entreposage,012022,76,082,1
Transports et entreposage,012022,84,026,1
Transports et entreposage,012022,84,038,11
Transports et entreposage,012022,84,042,1
Transports et entreposage,012022,84,043,1
Transports et entreposage,012022,84,063,4
Transports et entreposage,012022,84,069,17
Transports et entreposage,012022,84,073,3
Transports et entreposage,012022,84,074,2
Transports et entreposage,012022,93,004,1
Transports et entreposage,012022,93,005,2
Transports et entreposage,012022,93,006,9
Transports et entreposage,012022,93,013,21
Transports et entreposage,012022,93,083,6
Transports et entreposage,012022,93,084,6
Transports et entreposage,012023,02,972,8
Transports et entreposage,012023,03,973,1
Transports et entreposage,012023,04,974,3
Transports et entreposage,012023,11,075,22
Transports et entreposage,012023,11,077,60
Transports et entreposage,012023,11,078,9
Transports et entreposage,012023,11,091,13
Transports et entreposage,012023,11,092,15
Transports et entreposage,012023,11,093,45
Transports et entreposage,012023,11,094,15
Transports et entreposage,012023,11,095,23
Transports et entreposage,012023,24,018,3
Transports et entreposage,012023,24,028,1
Transports et entreposage,012023,24,037,1
Transports et entreposage,012023,24,041,2
Transports et entreposage,012023,24,045,9
Transports et entreposage,012023,27,021,4
Transports et entreposage,012023,27,025,1
Transports et entreposage,012023,27,039,2
Transports et entreposage,012023,27,058,3
Transports et entreposage,012023,27,071,3
Transports et entreposage,012023,27,089,4
Transports et entreposage,012023,28,014,5
Transports et entreposage,012023,28,027,4
Transports et entreposage,012023,28,050,1
Transports et entreposage,012023,28,061,2
Transports et entreposage,012023,28,076,8
Transports et entreposage,012023,32,002,3
Transports et entreposage,012023,32,059,14
Transports et entreposage,012023,32,060,9
Transports et entreposage,012023,32,062,8
Transports et entreposage,012023,44,008,2
Transports et entreposage,012023,44,010,1
Transports et entreposage,012023,44,051,7
Transports et entreposage,012023,44,052,2
Transports et entreposage,012023,44,054,6
Transports et entreposage,012023,44,057,2
Transports et entreposage,012023,44,067,1
Transports et entreposage,012023,44,068,3
Transports et entreposage,012023,44,088,1
Transports et entreposage,012023,52,044,7
Transports et entreposage,012023,52,049,3
Transports et entreposage,012023,52,053,1
Transports et entreposage,012023,52,072,3
Transports et entreposage,012023,52,085,1
Transports et entreposage,012023,53,022,1
Transports et entreposage,012023,53,029,2
Transports et entreposage,012023,53,035,3
Transports et entreposage,012023,53,056,2
Transports et entreposage,012023,75,016,2
Transports et entreposage,012023,75,017,3
Transports et entreposage,012023,75,019,3
Transports et entreposage,012023,75,023,1
Transports et entreposage,012023,75,024,3
Transports et entreposage,012023,75,033,17
Transports et entreposage,012023,75,040,1
Transports et entreposage,012023,75,064,4
Transports et entreposage,012023,75,087,3
Transports et entreposage,012023,76,012,1
Transports et entreposage,012023,76,030,5
Transports et entreposage,012023,76,031,16
Transports et entreposage,012023,76,032,2
Transports et entreposage,012023,76,034,6
Transports et entreposage,012023,76,065,1
Transports et entreposage,012023,76,066,4
Transports et entreposage,012023,76,082,1
Transports et entreposage,012023,84,001,3
Transports et entreposage,012023,84,003,3
Transports et entreposage,012023,84,026,4
Transports et entreposage,012023,84,038,7
Transports et entreposage,012023,84,042,4
Transports et entreposage,012023,84,043,1
Transports et entreposage,012023,84,063,1
Transports et entreposage,012023,84,069,21
Transports et entreposage,012023,84,073,2
Transports et entreposage,012023,84,074,9
Transports et entreposage,012023,93,006,9
Transports et entreposage,012023,93,013,24
Transports et entreposage,012023,93,083,8
Transports et entreposage,012023,93,084,8
Transports et entreposage,012023,94,2B,1
Transports et entreposage,022017,01,971,1
Transports et entreposage,022017,02,972,4
Transports et entreposage,022017,04,974,10
Transports et entreposage,022017,11,075,17
Transports et entreposage,022017,11,077,10
Transports et entreposage,022017,11,078,11
Transports et entreposage,022017,11,091,9
Transports et entreposage,022017,11,092,20
Transports et entreposage,022017,11,093,47
Transports et entreposage,022017,11,094,18
Transports et entreposage,022017,11,095,17
Transports et entreposage,022017,24,018,4
Transports et entreposage,022017,24,028,3
Transports et entreposage,022017,24,036,1
Transports et entreposage,022017,24,037,3
Transports et entreposage,022017,24,045,4
Transports et entreposage,022017,27,021,4
Transports et entreposage,022017,27,025,4
Transports et entreposage,022017,27,039,2
Transports et entreposage,022017,27,070,1
Transports et entreposage,022017,27,071,2
Transports et entreposage,022017,27,089,4
Transports et entreposage,022017,27,090,1
Transports et entreposage,022017,28,014,4
Transports et entreposage,022017,28,027,3
Transports et entreposage,022017,28,076,7
Transports et entreposage,022017,32,002,5
Transports et entreposage,022017,32,059,15
Transports et entreposage,022017,32,060,10
Transports et entreposage,022017,32,062,5
Transports et entreposage,022017,32,080,1
Transports et entreposage,022017,44,008,1
Transports et entreposage,022017,44,010,1
Transports et entreposage,022017,44,051,3
Transports et entreposage,022017,44,054,6
Transports et entreposage,022017,44,055,1
Transports et entreposage,022017,44,057,7
Transports et entreposage,022017,44,067,9
Transports et entreposage,022017,44,068,5
Transports et entreposage,022017,44,088,1
Transports et entreposage,022017,52,044,3
Transports et entreposage,022017,52,049,1
Transports et entreposage,022017,52,072,3
Transports et entreposage,022017,52,085,2
Transports et entreposage,022017,53,022,2
Transports et entreposage,022017,53,029,3
Transports et entreposage,022017,53,035,3
Transports et entreposage,022017,53,056,1
Transports et entreposage,022017,75,016,1
Transports et entreposage,022017,75,017,3
Transports et entreposage,022017,75,033,13
Transports et entreposage,022017,75,040,2
Transports et entreposage,022017,75,047,2
Transports et entreposage,022017,75,064,3
Transports et entreposage,022017,75,086,2
Transports et entreposage,022017,75,087,2
Transports et entreposage,022017,76,011,1
Transports et entreposage,022017,76,030,5
Transports et entreposage,022017,76,031,8
Transports et entreposage,022017,76,032,1
Transports et entreposage,022017,76,034,6
Transports et entreposage,022017,76,065,1
Transports et entreposage,022017,76,081,1
Transports et entreposage,022017,84,001,2
Transports et entreposage,022017,84,003,2
Transports et entreposage,022017,84,007,3
Transports et entreposage,022017,84,026,2
Transports et entreposage,022017,84,038,6
Transports et entreposage,022017,84,042,3
Transports et entreposage,022017,84,069,31
Transports et entreposage,022017,84,073,6
Transports et entreposage,022017,84,074,4
Transports et entreposage,022017,93,004,1
Transports et entreposage,022017,93,006,3
Transports et entreposage,022017,93,013,21
Transports et entreposage,022017,93,083,4
Transports et entreposage,022017,93,084,4
Transports et entreposage,022017,94,2A,3
Transports et entreposage,022018,01,971,6
Transports et entreposage,022018,02,972,1
Transports et entreposage,022018,03,973,1
Transports et entreposage,022018,04,974,3
Transports et entreposage,022018,11,075,16
Transports et entreposage,022018,11,077,27
Transports et entreposage,022018,11,078,22
Transports et entreposage,022018,11,091,8
Transports et entreposage,022018,11,092,36
Transports et entreposage,022018,11,093,51
Transports et entreposage,022018,11,094,17
Transports et entreposage,022018,11,095,23
Transports et entreposage,022018,24,018,2
Transports et entreposage,022018,24,028,3
Transports et entreposage,022018,24,037,2
Transports et entreposage,022018,24,041,2
Transports et entreposage,022018,24,045,5
Transports et entreposage,022018,27,021,4
Transports et entreposage,022018,27,025,3
Transports et entreposage,022018,27,039,1
Transports et entreposage,022018,27,058,1
Transports et entreposage,022018,27,070,2
Transports et entreposage,022018,27,071,4
Transports et entreposage,022018,27,090,2
Transports et entreposage,022018,28,014,3
Transports et entreposage,022018,28,027,3
Transports et entreposage,022018,28,076,9
Transports et entreposage,022018,32,002,3
Transports et entreposage,022018,32,059,13
Transports et entreposage,022018,32,060,5
Transports et entreposage,022018,32,062,12
Transports et entreposage,022018,32,080,6
Transports et entreposage,022018,44,008,3
Transports et entreposage,022018,44,051,1
Transports et entreposage,022018,44,054,2
Transports et entreposage,022018,44,057,6
Transports et entreposage,022018,44,067,3
Transports et entreposage,022018,44,068,7
Transports et entreposage,022018,44,088,2
Transports et entreposage,022018,52,044,4
Transports et entreposage,022018,52,049,3
Transports et entreposage,022018,52,053,1
Transports et entreposage,022018,52,072,5
Transports et entreposage,022018,52,085,2
Transports et entreposage,022018,53,022,3
Transports et entreposage,022018,53,029,2
Transports et entreposage,022018,53,035,5
Transports et entreposage,022018,53,056,1
Transports et entreposage,022018,75,017,1
Transports et entreposage,022018,75,023,1
Transports et entreposage,022018,75,033,10
Transports et entreposage,022018,75,040,1
Transports et entreposage,022018,75,047,2
Transports et entreposage,022018,75,064,1
Transports et entreposage,022018,76,011,2
Transports et entreposage,022018,76,012,1
Transports et entreposage,022018,76,031,5
Transports et entreposage,022018,76,032,1
Transports et entreposage,022018,76,034,5
Transports et entreposage,022018,76,065,1
Transports et entreposage,022018,76,066,2
Transports et entreposage,022018,76,081,1
Transports et entreposage,022018,76,082,2
Transports et entreposage,022018,84,001,4
Transports et entreposage,022018,84,007,2
Transports et entreposage,022018,84,026,1
Transports et entreposage,022018,84,038,10
Transports et entreposage,022018,84,042,3
Transports et entreposage,022018,84,063,8
Transports et entreposage,022018,84,069,17
Transports et entreposage,022018,84,074,5
Transports et entreposage,022018,93,004,1
Transports et entreposage,022018,93,006,12
Transports et entreposage,022018,93,013,19
Transports et entreposage,022018,93,083,7
Transports et entreposage,022018,93,084,4
Transports et entreposage,022018,94,2A,1
Transports et entreposage,022018,94,2B,1
Transports et entreposage,022019,01,971,3
Transports et entreposage,022019,02,972,4
Transports et entreposage,022019,04,974,8
Transports et entreposage,022019,11,075,21
Transports et entreposage,022019,11,077,17
Transports et entreposage,022019,11,078,12
Transports et entreposage,022019,11,091,16
Transports et entreposage,022019,11,092,24
Transports et entreposage,022019,11,093,63
Transports et entreposage,022019,11,094,22
Transports et entreposage,022019,11,095,28
Transports et entreposage,022019,24,018,1
Transports et entreposage,022019,24,028,3
Transports et entreposage,022019,24,036,1
Transports et entreposage,022019,24,037,3
Transports et entreposage,022019,24,041,1
Transports et entreposage,022019,24,045,6
Transports et entreposage,022019,27,021,6
Transports et entreposage,022019,27,025,2
Transports et entreposage,022019,27,039,1
Transports et entreposage,022019,27,070,1
Transports et entreposage,022019,27,071,2
Transports et entreposage,022019,27,089,1
Transports et entreposage,022019,28,014,2
Transports et entreposage,022019,28,027,7
Transports et entreposage,022019,28,050,1
Transports et entreposage,022019,28,061,2
Transports et entreposage,022019,28,076,9
Transports et entreposage,022019,32,002,1
Transports et entreposage,022019,32,059,14
Transports et entreposage,022019,32,060,10
Transports et entreposage,022019,32,062,8
Transports et entreposage,022019,44,008,1
Transports et entreposage,022019,44,010,3
Transports et entreposage,022019,44,051,5
Transports et entreposage,022019,44,054,3
Transports et entreposage,022019,44,057,2
Transports et entreposage,022019,44,067,8
Transports et entreposage,022019,44,068,3
Transports et entreposage,022019,44,088,1
Transports et entreposage,022019,52,044,4
Transports et entreposage,022019,52,072,2
Transports et entreposage,022019,52,085,1
Transports et entreposage,022019,53,022,1
Transports et entreposage,022019,53,029,3
Transports et entreposage,022019,53,035,1
Transports et entreposage,022019,53,056,2
Transports et entreposage,022019,75,024,1
Transports et entreposage,022019,75,033,6
Transports et entreposage,022019,75,047,1
Transports et entreposage,022019,75,064,3
Transports et entreposage,022019,75,079,1
Transports et entreposage,022019,75,086,1
Transports et entreposage,022019,76,011,1
Transports et entreposage,022019,76,030,3
Transports et entreposage,022019,76,031,10
Transports et entreposage,022019,76,034,5
Transports et entreposage,022019,76,065,1
Transports et entreposage,022019,76,066,1
Transports et entreposage,022019,76,081,5
Transports et entreposage,022019,84,001,6
Transports et entreposage,022019,84,003,2
Transports et entreposage,022019,84,007,1
Transports et entreposage,022019,84,026,4
Transports et entreposage,022019,84,038,10
Transports et entreposage,022019,84,042,6
Transports et entreposage,022019,84,063,3
Transports et entreposage,022019,84,069,22
Transports et entreposage,022019,84,073,6
Transports et entreposage,022019,84,074,1
Transports et entreposage,022019,93,005,1
Transports et entreposage,022019,93,006,8
Transports et entreposage,022019,93,013,25
Transports et entreposage,022019,93,083,7
Transports et entreposage,022019,93,084,5
Transports et entreposage,022019,94,2A,1
Transports et entreposage,022020,01,971,3
Transports et entreposage,022020,02,972,3
Transports et entreposage,022020,03,973,2
Transports et entreposage,022020,04,974,2
Transports et entreposage,022020,11,075,11
Transports et entreposage,022020,11,077,7
Transports et entreposage,022020,11,078,5
Transports et entreposage,022020,11,091,16
Transports et entreposage,022020,11,092,4
Transports et entreposage,022020,11,093,15
Transports et entreposage,022020,11,094,8
Transports et entreposage,022020,11,095,10
Transports et entreposage,022020,24,018,1
Transports et entreposage,022020,24,028,2
Transports et entreposage,022020,24,036,1
Transports et entreposage,022020,24,037,1
Transports et entreposage,022020,24,041,1
Transports et entreposage,022020,24,045,1
Transports et entreposage,022020,27,021,1
Transports et entreposage,022020,27,025,2
Transports et entreposage,022020,27,070,1
Transports et entreposage,022020,28,014,1
Transports et entreposage,022020,28,027,3
Transports et entreposage,022020,28,050,3
Transports et entreposage,022020,28,076,1
Transports et entreposage,022020,32,059,3
Transports et entreposage,022020,32,060,1
Transports et entreposage,022020,32,080,1
Transports et entreposage,022020,44,051,4
Transports et entreposage,022020,44,054,3
Transports et entreposage,022020,44,057,2
Transports et entreposage,022020,44,067,10
Transports et entreposage,022020,44,068,1
Transports et entreposage,022020,44,088,1
Transports et entreposage,022020,52,044,1
Transports et entreposage,022020,52,072,1
Transports et entreposage,022020,52,085,1
Transports et entreposage,022020,53,022,1
Transports et entreposage,022020,53,029,3
Transports et entreposage,022020,53,056,1
Transports et entreposage,022020,75,017,2
Transports et entreposage,022020,75,019,1
Transports et entreposage,022020,75,033,6
Transports et entreposage,022020,76,011,1
Transports et entreposage,022020,76,030,3
Transports et entreposage,022020,76,031,6
Transports et entreposage,022020,76,034,3
Transports et entreposage,022020,76,066,2
Transports et entreposage,022020,76,081,1
Transports et entreposage,022020,76,082,1
Transports et entreposage,022020,84,001,4
Transports et entreposage,022020,84,069,9
Transports et entreposage,022020,84,074,2
Transports et entreposage,022020,93,006,3
Transports et entreposage,022020,93,013,5
Transports et entreposage,022020,93,083,1
Transports et entreposage,022020,93,084,2
Transports et entreposage,022021,02,972,2
Transports et entreposage,022021,04,974,5
Transports et entreposage,022021,11,075,17
Transports et entreposage,022021,11,077,21
Transports et entreposage,022021,11,078,4
Transports et entreposage,022021,11,091,9
Transports et entreposage,022021,11,092,7
Transports et entreposage,022021,11,093,28
Transports et entreposage,022021,11,094,11
Transports et entreposage,022021,11,095,12
Transports et entreposage,022021,24,028,2
Transports et entreposage,022021,24,041,1
Transports et entreposage,022021,27,021,3
Transports et entreposage,022021,27,025,2
Transports et entreposage,022021,27,039,1
Transports et entreposage,022021,27,058,1
Transports et entreposage,022021,27,070,1
Transports et entreposage,022021,28,014,1
Transports et entreposage,022021,28,027,1
Transports et entreposage,022021,28,050,2
Transports et entreposage,022021,28,076,5
Transports et entreposage,022021,32,059,4
Transports et entreposage,022021,32,060,3
Transports et entreposage,022021,32,062,2
Transports et entreposage,022021,32,080,1
Transports et entreposage,022021,44,051,2
Transports et entreposage,022021,44,052,1
Transports et entreposage,022021,44,054,3
Transports et entreposage,022021,44,057,3
Transports et entreposage,022021,44,067,5
Transports et entreposage,022021,52,044,3
Transports et entreposage,022021,52,049,1
Transports et entreposage,022021,52,072,1
Transports et entreposage,022021,53,022,2
Transports et entreposage,022021,53,035,2
Transports et entreposage,022021,75,033,7
Transports et entreposage,022021,75,040,1
Transports et entreposage,022021,75,087,1
Transports et entreposage,022021,76,009,1
Transports et entreposage,022021,76,011,2
Transports et entreposage,022021,76,012,1
Transports et entreposage,022021,76,031,5
Transports et entreposage,022021,76,034,3
Transports et entreposage,022021,76,082,1
Transports et entreposage,022021,84,001,1
Transports et entreposage,022021,84,015,2
Transports et entreposage,022021,84,038,2
Transports et entreposage,022021,84,042,4
Transports et entreposage,022021,84,063,2
Transports et entreposage,022021,84,069,13
Transports et entreposage,022021,93,004,1
Transports et entreposage,022021,93,006,11
Transports et entreposage,022021,93,013,10
Transports et entreposage,022021,93,083,2
Transports et entreposage,022021,93,084,3
Transports et entreposage,022022,02,972,2
Transports et entreposage,022022,04,974,3
Transports et entreposage,022022,11,075,17
Transports et entreposage,022022,11,077,47
Transports et entreposage,022022,11,078,10
Transports et entreposage,022022,11,091,12
Transports et entreposage,022022,11,092,10
Transports et entreposage,022022,11,093,41
Transports et entreposage,022022,11,094,15
Transports et entreposage,022022,11,095,20
Transports et entreposage,022022,24,028,5
Transports et entreposage,022022,24,037,4
Transports et entreposage,022022,24,041,1
Transports et entreposage,022022,24,045,6
Transports et entreposage,022022,27,021,2
Transports et entreposage,022022,27,025,1
Transports et entreposage,022022,27,039,3
Transports et entreposage,022022,27,070,1
Transports et entreposage,022022,27,071,2
Transports et entreposage,022022,27,090,1
Transports et entreposage,022022,28,014,3
Transports et entreposage,022022,28,027,2
Transports et entreposage,022022,28,076,5
Transports et entreposage,022022,32,002,8
Transports et entreposage,022022,32,059,16
Transports et entreposage,022022,32,060,1
Transports et entreposage,022022,32,062,3
Transports et entreposage,022022,44,008,2
Transports et entreposage,022022,44,010,5
Transports et entreposage,022022,44,051,2
Transports et entreposage,022022,44,052,3
Transports et entreposage,022022,44,054,3
Transports et entreposage,022022,44,055,1
Transports et entreposage,022022,44,067,1
Transports et entreposage,022022,44,068,1
Transports et entreposage,022022,44,088,2
Transports et entreposage,022022,52,044,4
Transports et entreposage,022022,52,049,1
Transports et entreposage,022022,52,072,1
Transports et entreposage,022022,52,085,2
Transports et entreposage,022022,53,022,1
Transports et entreposage,022022,53,035,6
Transports et entreposage,022022,53,056,3
Transports et entreposage,022022,75,016,1
Transports et entreposage,022022,75,017,1
Transports et entreposage,022022,75,033,12
Transports et entreposage,022022,75,040,1
Transports et entreposage,022022,75,047,2
Transports et entreposage,022022,75,064,1
Transports et entreposage,022022,75,079,1
Transports et entreposage,022022,75,086,1
Transports et entreposage,022022,76,009,1
Transports et entreposage,022022,76,011,2
Transports et entreposage,022022,76,012,2
Transports et entreposage,022022,76,030,4
Transports et entreposage,022022,76,031,4
Transports et entreposage,022022,76,032,3
Transports et entreposage,022022,76,034,5
Transports et entreposage,022022,76,065,3
Transports et entreposage,022022,76,066,1
Transports et entreposage,022022,76,081,1
Transports et entreposage,022022,84,001,5
Transports et entreposage,022022,84,003,4
Transports et entreposage,022022,84,015,2
Transports et entreposage,022022,84,026,1
Transports et entreposage,022022,84,038,7
Transports et entreposage,022022,84,042,1
Transports et entreposage,022022,84,063,2
Transports et entreposage,022022,84,069,16
Transports et entreposage,022022,84,073,1
Transports et entreposage,022022,84,074,2
Transports et entreposage,022022,93,005,1
Transports et entreposage,022022,93,006,8
Transports et entreposage,022022,93,013,15
Transports et entreposage,022022,93,083,4
Transports et entreposage,022022,93,084,4
Transports et entreposage,022022,94,2A,1
Transports et entreposage,022022,94,2B,1
Transports et entreposage,022023,01,971,1
Transports et entreposage,022023,02,972,1
Transports et entreposage,022023,04,974,3
Transports et entreposage,022023,06,976,1
Transports et entreposage,022023,11,075,13
Transports et entreposage,022023,11,077,25
Transports et entreposage,022023,11,078,5
Transports et entreposage,022023,11,091,12
Transports et entreposage,022023,11,092,14
Transports et entreposage,022023,11,093,20
Transports et entreposage,022023,11,094,13
Transports et entreposage,022023,11,095,15
Transports et entreposage,022023,24,028,2
Transports et entreposage,022023,24,037,2
Transports et entreposage,022023,24,041,1
Transports et entreposage,022023,24,045,3
Transports et entreposage,022023,27,021,1
Transports et entreposage,022023,27,025,3
Transports et entreposage,022023,27,070,1
Transports et entreposage,022023,27,071,1
Transports et entreposage,022023,28,014,4
Transports et entreposage,022023,28,076,8
Transports et entreposage,022023,32,002,2
Transports et entreposage,022023,32,059,12
Transports et entreposage,022023,32,060,6
Transports et entreposage,022023,32,062,3
Transports et entreposage,022023,32,080,3
Transports et entreposage,022023,44,010,3
Transports et entreposage,022023,44,051,4
Transports et entreposage,022023,44,052,1
Transports et entreposage,022023,44,054,1
Transports et entreposage,022023,44,055,1
Transports et entreposage,022023,44,057,1
Transports et entreposage,022023,44,068,1
Transports et entreposage,022023,44,088,1
Transports et entreposage,022023,52,044,4
Transports et entreposage,022023,52,049,3
Transports et entreposage,022023,52,072,1
Transports et entreposage,022023,53,035,5
Transports et entreposage,022023,53,056,1
Transports et entreposage,022023,75,017,2
Transports et entreposage,022023,75,023,1
Transports et entreposage,022023,75,024,1
Transports et entreposage,022023,75,033,10
Transports et entreposage,022023,75,064,2
Transports et entreposage,022023,75,079,1
Transports et entreposage,022023,75,087,2
Transports et entreposage,022023,76,011,1
Transports et entreposage,022023,76,030,1
Transports et entreposage,022023,76,031,5
Transports et entreposage,022023,76,034,5
Transports et entreposage,022023,76,046,1
Transports et entreposage,022023,76,066,2
Transports et entreposage,022023,76,081,2
Transports et entreposage,022023,84,001,2
Transports et entreposage,022023,84,026,1
Transports et entreposage,022023,84,038,5
Transports et entreposage,022023,84,042,3
Transports et entreposage,022023,84,063,1
Transports et entreposage,022023,84,069,13
Transports et entreposage,022023,84,073,3
Transports et entreposage,022023,84,074,1
Transports et entreposage,022023,93,006,11
Transports et entreposage,022023,93,013,13
Transports et entreposage,022023,93,083,3
Transports et entreposage,022023,93,084,4
Transports et entreposage,032017,01,971,2
Transports et entreposage,032017,02,972,5
Transports et entreposage,032017,04,974,4
Transports et entreposage,032017,11,075,12
Transports et entreposage,032017,11,077,16
Transports et entreposage,032017,11,078,10
Transports et entreposage,032017,11,091,7
Transports et entreposage,032017,11,092,13
Transports et entreposage,032017,11,093,36
Transports et entreposage,032017,11,094,17
Transports et entreposage,032017,11,095,22
Transports et entreposage,032017,24,018,4
Transports et entreposage,032017,24,028,2
Transports et entreposage,032017,24,037,5
Transports et entreposage,032017,24,041,3
Transports et entreposage,032017,24,045,3
Transports et entreposage,032017,27,021,4
Transports et entreposage,032017,27,025,3
Transports et entreposage,032017,27,070,1
Transports et entreposage,032017,27,089,1
Transports et entreposage,032017,28,014,4
Transports et entreposage,032017,28,027,1
Transports et entreposage,032017,28,050,1
